Date,Open,High,Low,Close,Adj Close,Volume
2004-09-09,937.500000,937.500000,900.000000,925.000000,628.796143,224952000
2004-09-10,925.000000,950.000000,912.500000,937.500000,637.293457,161518000
2004-09-13,937.500000,937.500000,937.500000,937.500000,637.293457,0
2004-09-14,950.000000,1000.000000,950.000000,987.500000,671.282410,306410000
2004-09-15,987.500000,1025.000000,975.000000,1012.500000,688.277039,317600000
2004-09-16,1000.000000,1000.000000,987.500000,1000.000000,679.779663,41724000
2004-09-17,987.500000,1000.000000,962.500000,1000.000000,679.779663,60590000
2004-09-20,1000.000000,1000.000000,1000.000000,1000.000000,679.779663,0
2004-09-21,1012.500000,1050.000000,1012.500000,1037.500000,705.271362,380320000
2004-09-22,1037.500000,1037.500000,1012.500000,1025.000000,696.774292,42080000
2004-09-23,1012.500000,1037.500000,1012.500000,1025.000000,696.774292,124728000
2004-09-24,1012.500000,1025.000000,1012.500000,1025.000000,696.774292,2096000
2004-09-27,1012.500000,1025.000000,987.500000,1000.000000,679.779663,34916000
2004-09-28,1000.000000,1000.000000,987.500000,987.500000,671.282410,66356000
2004-09-29,987.500000,1000.000000,987.500000,1000.000000,679.779663,48854000
2004-09-30,1000.000000,1012.500000,987.500000,1000.000000,679.779663,54138000
2004-10-01,1000.000000,1012.500000,1000.000000,1012.500000,688.277039,89512000
2004-10-04,1012.500000,1062.500000,1012.500000,1062.500000,722.265808,250318000
2004-10-05,1050.000000,1150.000000,1050.000000,1150.000000,781.746521,299320000
2004-10-06,1150.000000,1150.000000,1112.500000,1137.500000,773.249146,54016000
2004-10-07,1125.000000,1125.000000,1087.500000,1125.000000,764.752075,82412000
2004-10-08,1112.500000,1137.500000,1112.500000,1125.000000,764.752075,57790000
2004-10-11,1125.000000,1150.000000,1112.500000,1137.500000,773.249146,70024000
2004-10-12,1137.500000,1137.500000,1100.000000,1112.500000,756.254700,64582000
2004-10-13,1125.000000,1137.500000,1112.500000,1125.000000,764.752075,33600000
2004-10-14,1125.000000,1137.500000,1112.500000,1125.000000,764.752075,61096000
2004-10-15,1112.500000,1137.500000,1112.500000,1137.500000,773.249146,60390000
2004-10-18,1137.500000,1137.500000,1125.000000,1137.500000,773.249146,27510000
2004-10-19,1137.500000,1137.500000,1112.500000,1112.500000,756.254700,82434000
2004-10-20,1112.500000,1125.000000,1087.500000,1112.500000,756.254700,54750000
2004-10-21,1112.500000,1112.500000,1087.500000,1100.000000,747.757690,34196000
2004-10-22,1100.000000,1137.500000,1100.000000,1125.000000,764.752075,43970000
2004-10-25,1125.000000,1137.500000,1112.500000,1137.500000,773.249146,7216000
2004-10-26,1137.500000,1150.000000,1125.000000,1150.000000,781.746521,19052000
2004-10-27,1150.000000,1212.500000,1150.000000,1200.000000,815.735596,133668000
2004-10-28,1212.500000,1212.500000,1175.000000,1200.000000,815.735596,55410000
2004-10-29,1200.000000,1200.000000,1187.500000,1200.000000,815.735596,25268000
2004-11-01,1200.000000,1250.000000,1200.000000,1237.500000,841.227539,44816000
2004-11-02,1237.500000,1300.000000,1237.500000,1275.000000,866.719116,77886000
2004-11-03,1275.000000,1275.000000,1237.500000,1237.500000,841.227539,87642000
2004-11-04,1237.500000,1237.500000,1200.000000,1237.500000,841.227539,74144000
2004-11-05,1237.500000,1262.500000,1237.500000,1250.000000,849.724792,22892000
2004-11-08,1250.000000,1250.000000,1225.000000,1250.000000,849.724792,7618000
2004-11-09,1250.000000,1262.500000,1250.000000,1250.000000,849.724792,13192000
2004-11-10,1262.500000,1337.500000,1250.000000,1325.000000,900.708130,57804000
2004-11-11,1337.500000,1412.500000,1337.500000,1375.000000,934.697021,55672000
2004-11-12,1387.500000,1412.500000,1362.500000,1375.000000,934.697021,70372000
2004-11-15,1375.000000,1375.000000,1375.000000,1375.000000,934.697021,0
2004-11-16,1375.000000,1375.000000,1375.000000,1375.000000,934.697021,0
2004-11-17,1375.000000,1375.000000,1375.000000,1375.000000,934.697021,0
2004-11-18,1375.000000,1375.000000,1375.000000,1375.000000,934.697021,0
2004-11-19,1375.000000,1375.000000,1375.000000,1375.000000,934.697021,0
2004-11-22,1375.000000,1375.000000,1325.000000,1350.000000,917.702515,76668000
2004-11-23,1350.000000,1412.500000,1350.000000,1375.000000,970.646851,72254000
2004-11-24,1375.000000,1400.000000,1362.500000,1375.000000,970.646851,24016000
2004-11-25,1362.500000,1362.500000,1337.500000,1337.500000,944.174744,25782000
2004-11-26,1337.500000,1337.500000,1287.500000,1312.500000,926.526672,111176000
2004-11-29,1312.500000,1362.500000,1312.500000,1362.500000,961.822998,56894000
2004-11-30,1362.500000,1387.500000,1362.500000,1375.000000,970.646851,34960000
2004-12-01,1375.000000,1375.000000,1337.500000,1362.500000,961.822998,67040000
2004-12-02,1375.000000,1400.000000,1362.500000,1362.500000,961.822998,113818000
2004-12-03,1375.000000,1387.500000,1362.500000,1362.500000,961.822998,101614000
2004-12-06,1350.000000,1362.500000,1350.000000,1362.500000,961.822998,16050000
2004-12-07,1362.500000,1362.500000,1337.500000,1350.000000,952.998779,28906000
2004-12-08,1350.000000,1362.500000,1350.000000,1350.000000,952.998779,19292000
2004-12-09,1350.000000,1362.500000,1337.500000,1337.500000,944.174744,56378000
2004-12-10,1337.500000,1350.000000,1325.000000,1337.500000,944.174744,74194000
2004-12-13,1325.000000,1325.000000,1287.500000,1312.500000,926.526672,60680000
2004-12-14,1312.500000,1337.500000,1287.500000,1312.500000,926.526672,80956000
2004-12-15,1312.500000,1312.500000,1250.000000,1275.000000,900.054443,95196000
2004-12-16,1287.500000,1337.500000,1287.500000,1337.500000,944.174744,60122000
2004-12-17,1337.500000,1425.000000,1337.500000,1412.500000,997.119202,193606000
2004-12-20,1400.000000,1450.000000,1400.000000,1425.000000,1005.942932,100100000
2004-12-21,1425.000000,1437.500000,1412.500000,1437.500000,1014.767212,51830000
2004-12-22,1437.500000,1475.000000,1437.500000,1450.000000,1023.591553,77100000
2004-12-23,1462.500000,1475.000000,1450.000000,1462.500000,1032.415283,38084000
2004-12-24,1462.500000,1462.500000,1462.500000,1462.500000,1032.415283,0
2004-12-27,1450.000000,1500.000000,1450.000000,1487.500000,1050.063599,47952000
2004-12-28,1487.500000,1525.000000,1475.000000,1512.500000,1067.711792,71506000
2004-12-29,1525.000000,1525.000000,1487.500000,1487.500000,1050.063599,22508000
2004-12-30,1487.500000,1487.500000,1450.000000,1487.500000,1050.063599,23222000
2004-12-31,1487.500000,1487.500000,1487.500000,1487.500000,1050.063599,0
2005-01-03,1475.000000,1475.000000,1462.500000,1475.000000,1041.239380,25236000
2005-01-04,1475.000000,1512.500000,1475.000000,1500.000000,1058.887451,58346000
2005-01-05,1500.000000,1575.000000,1500.000000,1537.500000,1085.359741,112946000
2005-01-06,1550.000000,1550.000000,1512.500000,1537.500000,1085.359741,32230000
2005-01-07,1525.000000,1525.000000,1462.500000,1475.000000,1041.239380,118582000
2005-01-10,1475.000000,1475.000000,1362.500000,1412.500000,997.119202,291858000
2005-01-11,1412.500000,1425.000000,1387.500000,1412.500000,997.119202,152654000
2005-01-12,1400.000000,1412.500000,1375.000000,1387.500000,979.471130,69392000
2005-01-13,1387.500000,1412.500000,1387.500000,1400.000000,988.295105,92528000
2005-01-14,1400.000000,1425.000000,1400.000000,1412.500000,997.119202,85082000
2005-01-17,1412.500000,1437.500000,1412.500000,1437.500000,1014.767212,37294000
2005-01-18,1437.500000,1437.500000,1400.000000,1425.000000,1005.942932,37194000
2005-01-19,1425.000000,1425.000000,1400.000000,1425.000000,1005.942932,128240000
2005-01-20,1412.500000,1437.500000,1400.000000,1437.500000,1014.767212,68704000
2005-01-24,1437.500000,1437.500000,1425.000000,1437.500000,1014.767212,32532000
2005-01-25,1437.500000,1450.000000,1425.000000,1425.000000,1005.942932,67580000
2005-01-26,1437.500000,1462.500000,1437.500000,1462.500000,1032.415283,74888000
2005-01-27,1462.500000,1475.000000,1462.500000,1475.000000,1041.239380,77726000
2005-01-28,1475.000000,1475.000000,1450.000000,1462.500000,1032.415283,54208000
2005-01-31,1450.000000,1450.000000,1437.500000,1437.500000,1014.767212,47216000
2005-02-01,1437.500000,1462.500000,1437.500000,1462.500000,1032.415283,34198000
2005-02-02,1462.500000,1475.000000,1450.000000,1462.500000,1032.415283,70124000
2005-02-03,1462.500000,1487.500000,1450.000000,1487.500000,1050.063599,74276000
2005-02-04,1475.000000,1512.500000,1475.000000,1500.000000,1058.887451,90592000
2005-02-07,1500.000000,1512.500000,1487.500000,1500.000000,1058.887451,61372000
2005-02-08,1487.500000,1500.000000,1487.500000,1500.000000,1058.887451,29112000
2005-02-11,1487.500000,1512.500000,1487.500000,1500.000000,1058.887451,57174000
2005-02-14,1500.000000,1500.000000,1475.000000,1500.000000,1058.887451,65200000
2005-02-15,1500.000000,1537.500000,1500.000000,1537.500000,1085.359741,85912000
2005-02-16,1550.000000,1600.000000,1550.000000,1575.000000,1111.831787,143092000
2005-02-17,1600.000000,1687.500000,1600.000000,1662.500000,1173.600464,184004000
2005-02-18,1650.000000,1662.500000,1612.500000,1662.500000,1173.600464,34478000
2005-02-21,1662.500000,1662.500000,1637.500000,1650.000000,1164.776611,18734000
2005-02-22,1650.000000,1650.000000,1637.500000,1650.000000,1164.776611,22494000
2005-02-23,1637.500000,1687.500000,1625.000000,1650.000000,1164.776611,33982000
2005-02-24,1650.000000,1687.500000,1637.500000,1675.000000,1182.424438,59554000
2005-02-25,1662.500000,1662.500000,1650.000000,1650.000000,1164.776611,99930000
2005-02-28,1650.000000,1650.000000,1600.000000,1637.500000,1155.952148,95538000
2005-03-01,1625.000000,1662.500000,1625.000000,1637.500000,1155.952148,57486000
2005-03-02,1637.500000,1637.500000,1587.500000,1600.000000,1129.479980,48782000
2005-03-03,1600.000000,1662.500000,1600.000000,1662.500000,1173.600464,66234000
2005-03-04,1662.500000,1700.000000,1650.000000,1675.000000,1182.424438,88986000
2005-03-07,1675.000000,1737.500000,1675.000000,1712.500000,1208.896362,178624000
2005-03-08,1725.000000,1750.000000,1700.000000,1725.000000,1217.720581,34120000
2005-03-09,1737.500000,1737.500000,1675.000000,1675.000000,1182.424438,95244000
2005-03-10,1675.000000,1687.500000,1662.500000,1662.500000,1173.600464,84046000
2005-03-14,1675.000000,1687.500000,1637.500000,1675.000000,1182.424438,81878000
2005-03-15,1675.000000,1825.000000,1675.000000,1787.500000,1261.841064,157060000
2005-03-16,1800.000000,1900.000000,1800.000000,1887.500000,1332.433350,150092000
2005-03-17,1887.500000,1887.500000,1812.500000,1850.000000,1305.961060,104792000
2005-03-18,1875.000000,1875.000000,1837.500000,1850.000000,1305.961060,54400000
2005-03-21,1850.000000,1912.500000,1825.000000,1912.500000,1350.081665,72868000
2005-03-22,1937.500000,1950.000000,1850.000000,1887.500000,1332.433350,156044000
2005-03-23,1887.500000,1887.500000,1887.500000,1887.500000,1332.433350,0
2005-03-24,1850.000000,1850.000000,1750.000000,1800.000000,1270.665039,389992000
2005-03-28,1800.000000,1800.000000,1700.000000,1700.000000,1200.072144,209274000
2005-03-29,1700.000000,1725.000000,1662.500000,1687.500000,1191.248535,121320000
2005-03-30,1675.000000,1725.000000,1625.000000,1662.500000,1173.600464,340044000
2005-03-31,1675.000000,1712.500000,1675.000000,1700.000000,1200.072144,239318000
2005-04-01,1700.000000,1725.000000,1687.500000,1700.000000,1200.072144,103252000
2005-04-04,1712.500000,1725.000000,1700.000000,1725.000000,1217.720581,34434000
2005-04-05,1725.000000,1725.000000,1700.000000,1712.500000,1208.896362,49406000
2005-04-06,1700.000000,1725.000000,1687.500000,1725.000000,1217.720581,83410000
2005-04-07,1725.000000,1725.000000,1662.500000,1712.500000,1208.896362,264260000
2005-04-08,1712.500000,1712.500000,1687.500000,1712.500000,1208.896362,30778000
2005-04-11,1700.000000,1700.000000,1675.000000,1700.000000,1200.072144,38300000
2005-04-12,1687.500000,1700.000000,1662.500000,1700.000000,1200.072144,145094000
2005-04-13,1687.500000,1725.000000,1687.500000,1687.500000,1191.248535,66976000
2005-04-14,1700.000000,1712.500000,1662.500000,1687.500000,1191.248535,115616000
2005-04-15,1662.500000,1700.000000,1662.500000,1700.000000,1200.072144,63644000
2005-04-18,1675.000000,1675.000000,1637.500000,1662.500000,1173.600464,167302000
2005-04-19,1662.500000,1662.500000,1625.000000,1637.500000,1155.952148,105420000
2005-04-20,1650.000000,1712.500000,1650.000000,1700.000000,1200.072144,84632000
2005-04-21,1687.500000,1687.500000,1650.000000,1662.500000,1173.600464,75978000
2005-04-25,1662.500000,1662.500000,1512.500000,1575.000000,1111.831787,336240000
2005-04-26,1575.000000,1600.000000,1550.000000,1600.000000,1129.479980,101532000
2005-04-27,1600.000000,1625.000000,1575.000000,1587.500000,1120.656006,161508000
2005-04-28,1587.500000,1600.000000,1550.000000,1562.500000,1103.007935,110130000
2005-04-29,1550.000000,1550.000000,1487.500000,1537.500000,1085.359741,249018000
2005-05-02,1550.000000,1575.000000,1550.000000,1550.000000,1094.183838,33112000
2005-05-03,1550.000000,1575.000000,1537.500000,1562.500000,1103.007935,40102000
2005-05-04,1575.000000,1625.000000,1562.500000,1612.500000,1138.304321,93320000
2005-05-06,1612.500000,1650.000000,1612.500000,1637.500000,1155.952148,42976000
2005-05-09,1637.500000,1637.500000,1600.000000,1625.000000,1147.128174,64916000
2005-05-10,1625.000000,1637.500000,1612.500000,1625.000000,1147.128174,32594000
2005-05-11,1600.000000,1637.500000,1587.500000,1625.000000,1147.128174,23098000
2005-05-12,1637.500000,1637.500000,1625.000000,1625.000000,1147.128174,27122000
2005-05-13,1612.500000,1637.500000,1612.500000,1637.500000,1155.952148,17596000
2005-05-16,1625.000000,1625.000000,1612.500000,1612.500000,1138.304321,13032000
2005-05-17,1625.000000,1650.000000,1612.500000,1650.000000,1164.776611,32084000
2005-05-18,1650.000000,1650.000000,1625.000000,1637.500000,1155.952148,29682000
2005-05-19,1637.500000,1650.000000,1637.500000,1650.000000,1164.776611,22764000
2005-05-20,1637.500000,1637.500000,1625.000000,1637.500000,1155.952148,22316000
2005-05-23,1625.000000,1637.500000,1625.000000,1637.500000,1155.952148,5868000
2005-05-25,1625.000000,1637.500000,1625.000000,1637.500000,1155.952148,24220000
2005-05-26,1625.000000,1662.500000,1625.000000,1650.000000,1164.776611,44556000
2005-05-27,1650.000000,1650.000000,1637.500000,1637.500000,1155.952148,35972000
2005-05-30,1637.500000,1675.000000,1637.500000,1675.000000,1182.424438,39532000
2005-05-31,1675.000000,1737.500000,1675.000000,1737.500000,1226.544556,71444000
2005-06-01,1725.000000,1737.500000,1712.500000,1725.000000,1217.720581,37894000
2005-06-02,1725.000000,1775.000000,1725.000000,1775.000000,1253.016846,71576000
2005-06-03,1775.000000,1800.000000,1750.000000,1787.500000,1261.841064,63850000
2005-06-06,1775.000000,1775.000000,1750.000000,1762.500000,1244.192993,30688000
2005-06-07,1762.500000,1787.500000,1750.000000,1750.000000,1235.368896,31788000
2005-06-08,1750.000000,1762.500000,1725.000000,1750.000000,1235.368896,31260000
2005-06-09,1750.000000,1762.500000,1737.500000,1762.500000,1244.192993,16796000
2005-06-10,1762.500000,1762.500000,1737.500000,1750.000000,1235.368896,12406000
2005-06-13,1737.500000,1762.500000,1737.500000,1750.000000,1235.368896,31174000
2005-06-14,1762.500000,1775.000000,1750.000000,1775.000000,1253.016846,30164000
2005-06-15,1775.000000,1812.500000,1775.000000,1800.000000,1270.665039,92310000
2005-06-16,1800.000000,1837.500000,1775.000000,1800.000000,1270.665039,61130000
2005-06-17,1800.000000,1837.500000,1800.000000,1837.500000,1297.137207,34644000
2005-06-20,1837.500000,1837.500000,1812.500000,1825.000000,1288.312988,19922000
2005-06-21,1812.500000,1850.000000,1800.000000,1825.000000,1288.312988,42388000
2005-06-22,1825.000000,1825.000000,1787.500000,1825.000000,1288.312988,37132000
2005-06-23,1812.500000,1825.000000,1800.000000,1800.000000,1270.665039,14536000
2005-06-24,1800.000000,1812.500000,1787.500000,1812.500000,1279.489136,22402000
2005-06-27,1800.000000,1800.000000,1775.000000,1775.000000,1253.016846,14134000
2005-06-28,1787.500000,1800.000000,1775.000000,1775.000000,1253.016846,28590000
2005-06-29,1787.500000,1800.000000,1775.000000,1775.000000,1253.016846,9868000
2005-06-30,1787.500000,1800.000000,1775.000000,1800.000000,1270.665039,45930000
2005-07-01,1800.000000,1825.000000,1787.500000,1825.000000,1288.312988,20244000
2005-07-04,1812.500000,1812.500000,1775.000000,1787.500000,1261.841064,30442000
2005-07-05,1787.500000,1787.500000,1762.500000,1762.500000,1244.192993,53374000
2005-07-06,1775.000000,1775.000000,1750.000000,1762.500000,1244.192993,24162000
2005-07-07,1750.000000,1762.500000,1725.000000,1737.500000,1226.544556,79216000
2005-07-08,1725.000000,1762.500000,1725.000000,1762.500000,1244.192993,20252000
2005-07-11,1762.500000,1762.500000,1750.000000,1762.500000,1244.192993,7302000
2005-07-12,1762.500000,1762.500000,1750.000000,1750.000000,1235.368896,19834000
2005-07-13,1750.000000,1762.500000,1750.000000,1750.000000,1235.368896,30554000
2005-07-14,1762.500000,1775.000000,1762.500000,1762.500000,1244.192993,15666000
2005-07-15,1762.500000,1775.000000,1762.500000,1762.500000,1244.192993,39286000
2005-07-18,1775.000000,1775.000000,1775.000000,1775.000000,1253.016846,24950000
2005-07-19,1762.500000,1775.000000,1762.500000,1775.000000,1253.016846,31790000
2005-07-20,1750.000000,1787.500000,1737.500000,1787.500000,1321.396851,40300000
2005-07-21,1787.500000,1800.000000,1775.000000,1787.500000,1321.396851,27266000
2005-07-22,1787.500000,1787.500000,1750.000000,1750.000000,1293.675049,36718000
2005-07-25,1750.000000,1775.000000,1750.000000,1775.000000,1312.156372,23608000
2005-07-26,1775.000000,1812.500000,1775.000000,1812.500000,1339.877930,58512000
2005-07-27,1812.500000,1825.000000,1800.000000,1800.000000,1330.637451,24634000
2005-07-28,1812.500000,1825.000000,1800.000000,1812.500000,1339.877930,8406000
2005-07-29,1812.500000,1837.500000,1812.500000,1825.000000,1349.118530,14284000
2005-08-01,1825.000000,1837.500000,1812.500000,1812.500000,1339.877930,29516000
2005-08-02,1812.500000,1862.500000,1812.500000,1862.500000,1376.839722,28024000
2005-08-03,1862.500000,1912.500000,1862.500000,1887.500000,1395.321167,49996000
2005-08-04,1900.000000,1912.500000,1875.000000,1875.000000,1386.080566,31346000
2005-08-05,1875.000000,1875.000000,1825.000000,1837.500000,1358.359009,13408000
2005-08-08,1825.000000,1825.000000,1812.500000,1812.500000,1339.877930,25244000
2005-08-09,1812.500000,1812.500000,1762.500000,1775.000000,1312.156372,66704000
2005-08-10,1787.500000,1812.500000,1787.500000,1800.000000,1330.637451,22884000
2005-08-11,1800.000000,1800.000000,1775.000000,1787.500000,1321.396851,19296000
2005-08-12,1775.000000,1775.000000,1750.000000,1750.000000,1293.675049,31060000
2005-08-15,1750.000000,1750.000000,1675.000000,1712.500000,1265.953613,229694000
2005-08-16,1712.500000,1725.000000,1712.500000,1725.000000,1275.194092,24476000
2005-08-18,1725.000000,1737.500000,1700.000000,1725.000000,1275.194092,83136000
2005-08-19,1712.500000,1712.500000,1637.500000,1662.500000,1228.991577,170676000
2005-08-22,1650.000000,1700.000000,1650.000000,1650.000000,1219.750854,30712000
2005-08-23,1662.500000,1750.000000,1650.000000,1650.000000,1219.750854,84286000
2005-08-24,1650.000000,1687.500000,1625.000000,1662.500000,1228.991577,116162000
2005-08-25,1662.500000,1737.500000,1650.000000,1725.000000,1275.194092,37626000
2005-08-26,1700.000000,1712.500000,1662.500000,1700.000000,1256.713013,19532000
2005-08-29,1687.500000,1687.500000,1625.000000,1650.000000,1219.750854,112424000
2005-08-30,1625.000000,1737.500000,1550.000000,1687.500000,1247.472534,96540000
2005-08-31,1725.000000,1737.500000,1700.000000,1712.500000,1265.953613,35868000
2005-09-01,1700.000000,1750.000000,1675.000000,1737.500000,1284.434326,28982000
2005-09-05,1725.000000,1725.000000,1687.500000,1687.500000,1247.472534,31898000
2005-09-06,1700.000000,1725.000000,1700.000000,1700.000000,1256.713013,51878000
2005-09-07,1712.500000,1737.500000,1712.500000,1725.000000,1275.194092,43640000
2005-09-08,1737.500000,1762.500000,1725.000000,1737.500000,1284.434326,63790000
2005-09-09,1737.500000,1800.000000,1737.500000,1787.500000,1321.396851,88042000
2005-09-12,1787.500000,1825.000000,1787.500000,1812.500000,1339.877930,121798000
2005-09-13,1812.500000,1812.500000,1750.000000,1762.500000,1302.915771,106576000
2005-09-14,1750.000000,1762.500000,1700.000000,1700.000000,1256.713013,54496000
2005-09-15,1700.000000,1725.000000,1700.000000,1700.000000,1256.713013,21352000
2005-09-16,1712.500000,1737.500000,1700.000000,1712.500000,1265.953613,54924000
2005-09-19,1750.000000,1750.000000,1712.500000,1725.000000,1275.194092,72234000
2005-09-20,1725.000000,1750.000000,1712.500000,1737.500000,1284.434326,130076000
2005-09-21,1737.500000,1737.500000,1737.500000,1737.500000,1284.434326,0
2005-09-22,1737.500000,1737.500000,1662.500000,1712.500000,1265.953613,97808000
2005-09-23,1687.500000,1700.000000,1675.000000,1687.500000,1247.472534,12670000
2005-09-26,1687.500000,1750.000000,1687.500000,1712.500000,1265.953613,62842000
2005-09-27,1687.500000,1712.500000,1687.500000,1700.000000,1256.713013,36932000
2005-09-28,1700.000000,1700.000000,1650.000000,1662.500000,1228.991577,15050000
2005-09-29,1700.000000,1712.500000,1637.500000,1700.000000,1256.713013,56802000
2005-09-30,1725.000000,1725.000000,1700.000000,1725.000000,1275.194092,31922000
2005-10-03,1725.000000,1725.000000,1687.500000,1725.000000,1275.194092,38538000
2005-10-04,1800.000000,1800.000000,1725.000000,1800.000000,1330.637451,111230000
2005-10-05,1762.500000,1800.000000,1725.000000,1762.500000,1302.915771,39764000
2005-10-06,1762.500000,1762.500000,1725.000000,1762.500000,1302.915771,27596000
2005-10-07,1712.500000,1725.000000,1700.000000,1712.500000,1302.915649,30660000
2005-10-10,1737.500000,1737.500000,1687.500000,1737.500000,1321.936157,28816000
2005-10-11,1712.500000,1725.000000,1700.000000,1712.500000,1302.915649,38832000
2005-10-12,1700.000000,1712.500000,1687.500000,1700.000000,1293.405396,13206000
2005-10-13,1687.500000,1687.500000,1662.500000,1687.500000,1283.895020,51772000
2005-10-14,1687.500000,1687.500000,1662.500000,1687.500000,1283.895020,25590000
2005-10-17,1687.500000,1687.500000,1637.500000,1675.000000,1274.385010,58762000
2005-10-18,1675.000000,1675.000000,1662.500000,1675.000000,1274.385010,8772000
2005-10-19,1637.500000,1662.500000,1637.500000,1637.500000,1245.853394,63316000
2005-10-20,1650.000000,1650.000000,1625.000000,1650.000000,1255.364136,51816000
2005-10-21,1662.500000,1662.500000,1637.500000,1662.500000,1264.874390,5810000
2005-10-24,1662.500000,1700.000000,1662.500000,1662.500000,1264.874390,28266000
2005-10-25,1687.500000,1687.500000,1662.500000,1675.000000,1274.385010,11234000
